Client Destinataire;Client Facturé;Client Porteur;Date Facture;Numéro Facture;Contrat;Badge;Identifiant 1;Identifiant 2;Identifiant 3;Ligne;Date Entrée;Heure Entrée;Société Entrée;Gare Entrée;Ferié/WE; Date Sortie;Heure Sortie; Société Sortie;Gare Sortie;Fact/Avoir;Taux TVA;Montant HT;Montant TVA;Montant TTC;Classe;Renouvellement;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;17/03/2013;17:22;AREA;AIGUEBELETTE;WE;17/03/2013;17:28;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;17/03/2013;17:59;AREA;CHAMBERY NORD;WE;17/03/2013;18:06;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;18/03/2013;08:39;AREA;AIGUEBELETTE;;18/03/2013;08:46;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;18/03/2013;11:20;AREA;CHAMBERY NORD;;18/03/2013;11:26;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;18/03/2013;11:43;AREA;AIGUEBELETTE;;18/03/2013;11:48;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;18/03/2013;17:41;AREA;CHAMBERY NORD;;18/03/2013;17:49;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;19/03/2013;08:30;AREA;AIGUEBELETTE;;19/03/2013;08:36;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;19/03/2013;12:47;AREA;CHAMBERY NORD;;19/03/2013;12:52;AREA;AIX SUD;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;19/03/2013;14:01;AREA;AIX SUD;;19/03/2013;14:05;AREA;CHAMBERY NORD;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;19/03/2013;15:38;AREA;CHAMBERY NORD;;19/03/2013;15:46;AREA;AIX NORD;F;19.60;1.17;0.23;1.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;19/03/2013;18:22;AREA;AIX NORD;;19/03/2013;18:35;AREA;AIGUEBELETTE;F;19.60;2.42;0.48;2.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;20/03/2013;08:36;AREA;AIGUEBELETTE;;20/03/2013;08:43;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;20/03/2013;17:55;AREA;CHAMBERY NORD;;20/03/2013;18:05;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;21/03/2013;08:34;AREA;AIGUEBELETTE;;21/03/2013;08:41;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;21/03/2013;12:02;AREA;CHAMBERY NORD;;21/03/2013;12:08;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;22/03/2013;08:05;AREA;AIGUEBELETTE;;22/03/2013;08:12;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;22/03/2013;13:58;AREA;CHIGNIN BARRIERE ;;22/03/2013;14:03;AREA;MONTMELIAN;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;22/03/2013;15:10;AREA;MONTMELIAN;;22/03/2013;15:14;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;22/03/2013;17:07;AREA;CHAMBERY NORD;;22/03/2013;17:14;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;23/03/2013;09:21;AREA;AIGUEBELETTE;WE;23/03/2013;09:27;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;24/03/2013;17:41;AREA;AIGUEBELETTE;WE;24/03/2013;17:47;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;24/03/2013;18:06;AREA;CHAMBERY NORD;WE;24/03/2013;18:14;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;25/03/2013;08:12;AREA;AIGUEBELETTE;;25/03/2013;08:18;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;25/03/2013;09:34;AREA;CHIGNIN BARRIERE ;;25/03/2013;09:39;AREA;MONTMELIAN;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;;;AREA;MONTMELIAN;;25/03/2013;10:47;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;25/03/2013;11:48;AREA;CHAMBERY NORD;;25/03/2013;11:54;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;25/03/2013;13:53;AREA;AIGUEBELETTE;;25/03/2013;13:59;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;25/03/2013;17:14;AREA;CHAMBERY NORD;;25/03/2013;17:21;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;08:00;AREA;AIGUEBELETTE;;26/03/2013;08:27;AREA;ANNECY CENTRE;F;19.60;4.68;0.92;5.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;10:31;AREA;ANNECY CENTRE;;26/03/2013;10:54;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;13:11;SFTRF;AREA/SFTRF;;26/03/2013;13:43;SFTRF;HERMILLON;F;19.60;4.01;0.79;4.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;13:11;AREA;CHIGNIN LES MARCHES;;26/03/2013;13:43;AREA;LIMITE AREA/SFTRF;F;19.60;1.84;0.36;2.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;14:44;SFTRF;HERMILLON;;26/03/2013;14:56;SFTRF;ST PIERRE BELL.;F;19.60;2.42;0.48;2.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;17:14;AREA;MONTMELIAN;;26/03/2013;17:18;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;26/03/2013;17:46;AREA;CHAMBERY NORD;;26/03/2013;17:53;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;27/03/2013;07:03;AREA;AIGUEBELETTE;;27/03/2013;08:13;AREA;CHATUZANGE BARRIERE;F;19.60;11.37;2.23;13.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;27/03/2013;17:54;AREA;CHATUZANGE BARRIERE;;27/03/2013;19:31;AREA;AIGUEBELETTE;F;19.60;11.37;2.23;13.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;28/03/2013;07:37;AREA;AIGUEBELETTE;;28/03/2013;07:44;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Parking;;;VINCI;VINCI PARK;;28/03/2013;10:50;VINCI;CHAMBERY P JUSTICE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;28/03/2013;14:02;AREA;CHIGNIN BARRIERE ;;28/03/2013;14:07;AREA;MONTMELIAN;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;28/03/2013;15:24;AREA;MONTMELIAN;;28/03/2013;15:29;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;28/03/2013;16:52;AREA;CHAMBERY NORD;;28/03/2013;17:06;AREA;SAINT GENIX SUR GUIERS;F;19.60;2.68;0.52;3.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;28/03/2013;17:57;AREA;SAINT GENIX SUR GUIERS;;28/03/2013;18:06;AREA;AIGUEBELETTE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;29/03/2013;07:35;AREA;AIGUEBELETTE;;29/03/2013;07:42;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;29/03/2013;08:07;AREA;CHIGNIN BARRIERE ;;29/03/2013;08:24;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;29/03/2013;11:09;AREA;STE HELENE BARRIERE;;29/03/2013;11:27;AREA;CHIGNIN BARRIERE ;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00031;FFO-VU04ZZZSTEC;;;Trajet;29/03/2013;16:27;AREA;CHAMBERY NORD;;29/03/2013;16:34;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00031;;;;;;;;;;;;;;;;200.56;39.64;240.20;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;02/03/2013;08:02;AREA;ANNECY NORD;WE;02/03/2013;08:06;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.51;0.69;4.20;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;;;ATMB;CLUSES;WE;02/03/2013;08:29;ATMB;CLUSES;F;19.60;3.26;0.64;3.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;;;ATMB;CLUSES;WE;03/03/2013;16:26;ATMB;CLUSES;F;19.60;3.26;0.64;3.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;03/03/2013;16:49;AREA;ST MARTIN BELLEVUE A410;WE;03/03/2013;16:55;AREA;ANNECY CENTRE;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;07/03/2013;12:40;AREA;SEYNOD SUD;;07/03/2013;12:44;AREA;ANNECY CENTRE;F;19.60;0.50;0.10;0.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;14/03/2013;09:13;AREA;ANNECY CENTRE;;14/03/2013;09:17;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;14/03/2013;12:26;AREA;ANNECY CENTRE;;14/03/2013;12:34;AREA;RUMILLY;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;14/03/2013;14:30;AREA;RUMILLY;;14/03/2013;14:37;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;16/03/2013;16:14;AREA;ANNECY CENTRE;WE;16/03/2013;16:35;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;16/03/2013;23:32;AREA;CHAMBERY NORD;WE;16/03/2013;23:54;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;22/03/2013;10:14;AREA;ANNECY CENTRE;;22/03/2013;10:27;AREA;AIX NORD;F;19.60;2.26;0.44;2.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;22/03/2013;23:23;AREA;AIX NORD;;22/03/2013;23:38;AREA;ANNECY CENTRE;F;19.60;2.26;0.44;2.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;26/03/2013;15:42;AREA;ANNECY CENTRE;;26/03/2013;15:47;AREA;SEYNOD SUD;F;19.60;0.50;0.10;0.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;26/03/2013;17:13;AREA;SEYNOD SUD;;26/03/2013;17:17;AREA;ANNECY CENTRE;F;19.60;0.50;0.10;0.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;27/03/2013;09:10;AREA;ANNECY CENTRE;;27/03/2013;09:18;AREA;RUMILLY;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00032;TJN-VU-04ZZZNCOM;;;Trajet;27/03/2013;09:46;AREA;RUMILLY;;27/03/2013;09:49;AREA;SEYNOD SUD;F;19.60;0.59;0.11;0.70;1;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00032;;;;;;;;;;;;;;;;31.71;6.19;37.90;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;01/03/2013;10:21;AREA;ANNECY NORD;;01/03/2013;10:25;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.51;0.69;4.20;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;BONNEVILLE OUEST;;01/03/2013;10:55;ATMB;BONNEVILLE OUEST;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;BONNEVILLE OUEST;;01/03/2013;10:56;ATMB;BONNEVILLE OUEST;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;01/03/2013;11:10;AREA;ST MARTIN BELLEVUE A410;;01/03/2013;11:16;AREA;ANNECY CENTRE;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;BONNEVILLE OUEST;WE;02/03/2013;17:45;ATMB;BONNEVILLE OUEST;F;19.60;0.92;0.18;1.10;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;02/03/2013;18:01;AREA;ST MARTIN BELLEVUE A410;WE;02/03/2013;18:05;AREA;ANNECY NORD;F;19.60;3.51;0.69;4.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;06/03/2013;09:13;AREA;ANNECY CENTRE;;06/03/2013;09:16;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;06/03/2013;11:27;AREA;ANNECY NORD;;06/03/2013;11:31;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;07/03/2013;10:40;AREA;ANNECY CENTRE;;07/03/2013;10:47;AREA;RUMILLY;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;07/03/2013;13:42;AREA;RUMILLY;;07/03/2013;13:48;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;12/03/2013;09:53;AREA;ANNECY CENTRE;;12/03/2013;09:56;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;12/03/2013;11:30;AREA;ANNECY NORD;;12/03/2013;11:34;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;13/03/2013;10:09;AREA;ANNECY CENTRE;;13/03/2013;10:16;AREA;RUMILLY;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;13/03/2013;10:32;AREA;RUMILLY;;13/03/2013;10:38;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;14/03/2013;13:19;AREA;ANNECY CENTRE;;14/03/2013;13:25;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;NANGY;;14/03/2013;13:40;ATMB;NANGY;F;19.60;1.51;0.29;1.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;NANGY;;14/03/2013;15:37;ATMB;NANGY;F;19.60;1.51;0.29;1.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;14/03/2013;15:52;AREA;ST MARTIN BELLEVUE A410;;14/03/2013;15:57;AREA;ANNECY NORD;F;19.60;3.51;0.69;4.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;19/03/2013;11:03;AREA;ANNECY CENTRE;;19/03/2013;11:06;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;19/03/2013;12:43;AREA;ANNECY NORD;;19/03/2013;12:47;AREA;ANNECY CENTRE;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;19/03/2013;17:11;AREA;ANNECY CENTRE;;19/03/2013;17:14;AREA;ANNECY NORD;F;19.60;0.42;0.08;0.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;28/03/2013;08:39;AREA;ANNECY CENTRE;;28/03/2013;08:46;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;NANGY;;28/03/2013;13:58;ATMB;NANGY;F;19.60;1.51;0.29;1.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;NANGY;;28/03/2013;14:05;ATMB;NANGY;F;19.60;1.51;0.29;1.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;CLUSES AVAL;;28/03/2013;14:18;ATMB;CLUSES AVAL;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;;;ATMB;CLUSES AVAL;;28/03/2013;16:52;ATMB;CLUSES AVAL;F;19.60;1.59;0.31;1.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;28/03/2013;17:15;AREA;ST MARTIN BELLEVUE A410;;28/03/2013;17:21;AREA;ANNECY CENTRE;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00033;BPS-VP-04ZZZNCOM;;;Trajet;30/03/2013;15:43;AREA;RUMILLY;WE;30/03/2013;15:49;AREA;ANNECY CENTRE;F;19.60;1.09;0.21;1.30;1;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00033;;;;;;;;;;;;;;;;45.62;8.88;54.50;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;04/03/2013;09:25;AREA;AIX NORD;;04/03/2013;09:38;AREA;ANNECY CENTRE;F;19.60;2.26;0.44;2.70;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;04/03/2013;13:31;AREA;ANNECY CENTRE;;04/03/2013;13:44;AREA;AIX NORD;F;19.60;2.26;0.44;2.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;05/03/2013;16:50;AREA;AIX NORD;;05/03/2013;16:58;AREA;CHAMBERY NORD;F;19.60;1.17;0.23;1.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;;;AREA;CHIGNIN OUVERT;;06/03/2013;08:24;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;06/03/2013;08:25;AREA;CHIGNIN LES MARCHES;;06/03/2013;08:30;AREA;MONTMELIAN;F;19.60;0.67;0.13;0.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;06/03/2013;12:14;AREA;MONTMELIAN;;06/03/2013;12:17;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;06/03/2013;17:19;AREA;AIX NORD;;06/03/2013;17:27;AREA;CHAMBERY NORD;F;19.60;1.17;0.23;1.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00037;JCI-VU-04ZZZNCOM;;;Trajet;07/03/2013;09:50;AREA;CHIGNIN BARRIERE ;;07/03/2013;09:55;AREA;MONTMELIAN;F;19.60;1.25;0.25;1.50;1;;
